Sale,Area,Bed,Bath,Crime_Rate,Car_Commute_Percentage,Elemenatary_School,Middle_School,High_School,Total_School,Restaurant,Grocery,Nightlife
416000,"North End, Boston, MA",1.0,1.0,1,20,3,3,3,9,814,99,273
392000,"North End, Boston, MA",1.0,1.0,2,20,4,2,0,6,886,111,320
800000,"North End, Boston, MA",2.0,2.0,2,25,3,2,0,5,886,111,318
392000,"North End, Boston, MA",1.0,1.0,3,20,4,2,0,6,886,111,320
528000,"North End, Boston, MA",1.0,1.0,1,20,2,2,0,4,834,103,280
384000,"North End, Boston, MA",1.0,1.0,2,20,2,2,0,4,868,100,312
544000,"North End, Boston, MA",2.0,2.0,3,20,3,2,0,5,886,111,320
424000,"North End, Boston, MA",1.0,1.0,1,20,3,2,0,5,853,101,302
432000,"West End, Boston, MA",3.0,1.0,2,21,6,0,0,6,1043,124,388
604000,"West End, Boston, MA",4.0,1.0,2,21,6,0,0,6,1043,124,388
304000,"West End, Boston, MA",1.0,1.0,1,21,4,0,0,4,875,106,315
600000,"West End, Boston, MA",4.0,1.0,2,21,6,0,0,6,1043,124,388
478400,"West End, Boston, MA",1.0,1.0,5,21,5,1,0,6,877,105,314
416000,"West End, Boston, MA",1.0,1.0,1,21,4,0,0,4,864,102,306
574400,"West End, Boston, MA",1.0,1.0,5,21,5,1,0,6,877,105,314
574400,"West End, Boston, MA",1.0,1.0,5,21,5,1,0,6,877,105,314
574400,"West End, Boston, MA",1.0,1.0,5,21,5,1,0,6,877,105,314
618800,"West End, Boston, MA",3.0,3.0,4,21,7,0,0,7,932,108,338
724000,"West End, Boston, MA",3.0,2.0,3,21,4,0,0,4,854,100,305
640000,"West End, Boston, MA",2.0,2.0,5,21,7,2,0,9,898,106,320
606400,"West End, Boston, MA",1.0,1.0,5,21,5,1,0,6,877,105,314
574800,"West End, Boston, MA",3.0,2.0,1,21,5,0,0,5,944,114,334
634800,"West End, Boston, MA",3.0,2.0,5,21,6,2,0,8,890,106,318
591600,"West End, Boston, MA",3.0,2.0,1,21,5,0,0,5,924,112,327
2225520,"West End, Boston, MA",3.0,2.0,5,21,5,2,0,7,899,105,321
761600,"West End, Boston, MA",3.0,3.0,3,21,6,2,0,8,853,100,306
847200,"West End, Boston, MA",2.0,2.0,4,21,6,2,0,8,867,103,311
304000,"West End, Boston, MA",1.0,1.0,1,21,4,0,0,4,875,106,315
304000,"West End, Boston, MA",1.0,1.0,1,21,4,0,0,4,875,106,315
304000,"West End, Boston, MA",1.0,1.0,1,21,4,0,0,4,875,106,315
384000,"West End, Boston, MA",1.0,1.0,1,21,5,0,0,5,914,109,330
928000,"West End, Boston, MA",4.0,2.0,2,21,6,0,0,6,1006,122,368
416000,"West End, Boston, MA",1.0,1.0,1,21,6,0,0,6,914,109,330
520000,"West End, Boston, MA",2.0,2.0,1,21,4,0,0,4,864,102,306
512000,"West End, Boston, MA",2.0,2.0,1,21,5,0,0,5,914,109,330
528000,"West End, Boston, MA",2.0,2.0,1,21,6,0,0,6,914,109,330
608000,"West End, Boston, MA",2.0,2.0,1,21,4,0,0,4,864,102,306
665600,"West End, Boston, MA",2.0,2.0,4,21,7,0,0,7,1007,123,370
552000,"West End, Boston, MA",2.0,2.0,1,21,5,0,0,5,914,109,330
416000,"West End, Boston, MA",2.0,1.0,1,21,4,0,0,4,886,105,315
632000,"West End, Boston, MA",4.0,1.0,2,21,6,0,0,6,1043,124,388
304000,"West End, Boston, MA",1.0,1.0,1,21,4,0,0,4,875,106,315
472000,"West End, Boston, MA",2.0,1.0,4,21,7,0,0,7,1039,125,387
400000,"West End, Boston, MA",1.0,1.0,1,21,4,0,0,4,886,105,315
368000,"West End, Boston, MA",1.0,1.0,1,21,4,0,0,4,886,105,315
352000,"West End, Boston, MA",1.0,1.0,1,21,4,0,0,4,886,105,315
416000,"West End, Boston, MA",1.0,1.0,1,21,4,0,0,4,886,105,315
368000,"West End, Boston, MA",1.0,1.0,1,21,4,0,0,4,886,105,315
380000,"West End, Boston, MA",1.0,1.0,1,21,4,0,0,4,886,105,315
368000,"West End, Boston, MA",1.0,1.0,1,21,4,0,0,4,886,105,315
400000,"West End, Boston, MA",1.0,1.0,1,21,5,0,0,5,914,109,330
392000,"West End, Boston, MA",1.0,1.0,1,21,4,0,0,4,864,102,306
336000,"West End, Boston, MA",1.0,1.0,1,21,4,0,0,4,864,102,306
416000,"West End, Boston, MA",1.0,1.0,1,21,4,0,0,4,864,102,306
512000,"West End, Boston, MA",2.0,2.0,1,21,5,0,0,5,914,109,330
512000,"West End, Boston, MA",2.0,2.0,1,21,6,0,0,6,914,109,330
456000,"West End, Boston, MA",1.0,1.0,1,21,4,0,0,4,864,102,306
472000,"West End, Boston, MA",1.0,1.0,1,21,4,0,0,4,864,102,306
464000,"West End, Boston, MA",1.0,1.0,1,21,6,0,0,6,914,109,330
528000,"West End, Boston, MA",2.0,2.0,1,21,4,0,0,4,864,102,306
600000,"West End, Boston, MA",2.0,2.0,5,21,7,2,0,9,898,106,320
552000,"West End, Boston, MA",1.0,1.0,1,21,4,0,0,4,864,102,306
448000,"West End, Boston, MA",1.0,1.0,1,21,4,0,0,4,864,102,306
1136000,"West End, Boston, MA",2.0,2.0,1,21,5,0,0,5,944,114,334
864000,"West End, Boston, MA",1.0,1.0,1,21,5,0,0,5,944,114,334
1104000,"West End, Boston, MA",2.0,2.0,1,21,5,0,0,5,944,114,334
608000,"West End, Boston, MA",2.0,2.0,5,21,7,2,0,9,898,106,320
478400,"Downtown, Boston, MA",1.0,1.0,4,25,2,1,0,3,889,108,348
498400,"Downtown, Boston, MA",2.0,2.0,4,25,2,1,0,3,889,108,348
885920,"Downtown, Boston, MA",2.0,2.0,1,42,2,1,1,4,926,108,364
192000,"Downtown, Boston, MA",1.0,0.0,4,20,2,1,0,3,991,111,382
208000,"Downtown, Boston, MA",1.0,0.0,4,20,2,1,0,3,991,111,382
969520,"Downtown, Boston, MA",3.0,3.0,5,25,2,1,0,3,962,107,371
1254400,"Downtown, Boston, MA",3.0,2.0,2,18,1,0,1,2,1068,136,414
415200,"Downtown, Boston, MA",2.0,1.0,4,20,2,1,0,3,991,111,382
415200,"Downtown, Boston, MA",2.0,1.0,4,20,2,1,0,3,991,111,382
511200,"Downtown, Boston, MA",3.0,1.5,4,20,1,0,0,1,995,114,387
303200,"Downtown, Boston, MA",1.0,1.0,5,20,3,1,0,4,966,107,369
672000,"Downtown, Boston, MA",2.0,2.5,1,23,2,2,2,6,866,108,330
463200,"Downtown, Boston, MA",1.0,1.0,2,23,2,1,1,4,897,112,346
463200,"Downtown, Boston, MA",1.0,1.0,2,23,2,1,1,4,897,112,346
408000,"Downtown, Boston, MA",1.0,1.0,1,23,2,2,2,6,866,108,330
448000,"Downtown, Boston, MA",1.0,1.0,1,23,2,2,2,6,866,108,330
975040,"Downtown, Boston, MA",3.0,2.0,5,20,3,1,0,4,966,107,369
512000,"Downtown, Boston, MA",1.0,1.0,1,23,2,2,2,6,892,111,347
216000,"Downtown, Boston, MA",3.0,1.0,2,18,2,0,0,2,977,123,389
480000,"Downtown, Boston, MA",1.0,1.0,1,23,2,2,2,6,892,111,347
1092800,"Downtown, Boston, MA",4.0,3.0,5,20,3,1,0,4,966,107,369
480000,"Downtown, Boston, MA",1.0,1.0,1,23,2,2,2,6,866,108,330
960000,"Downtown, Boston, MA",2.0,2.0,4,20,3,0,0,3,1005,115,391
560000,"Downtown, Boston, MA",1.0,1.5,1,23,1,1,1,3,864,109,329
592000,"Downtown, Boston, MA",1.0,1.0,4,20,3,0,0,3,1005,115,391
720000,"Downtown, Boston, MA",2.0,2.0,4,20,3,0,0,3,1005,115,391
800000,"Downtown, Boston, MA",2.0,2.0,4,20,3,0,0,3,1005,115,391
1600000,"Downtown, Boston, MA",2.0,2.5,1,23,2,2,2,6,866,108,330
584000,"Downtown, Boston, MA",2.0,1.5,1,23,2,2,2,6,862,110,327
672000,"Downtown, Boston, MA",2.0,2.0,1,23,2,2,2,6,892,111,347
1600000,"Downtown, Boston, MA",1.0,2.5,1,23,2,2,2,6,866,108,330
2360000,"Downtown, Boston, MA",3.0,4.5,1,42,2,1,1,4,908,110,360
1112000,"Downtown, Boston, MA",1.0,2.0,2,23,3,2,2,7,885,109,343
304000,"Downtown, Boston, MA",2.0,1.0,3,18,2,0,0,2,978,124,388
440000,"Downtown, Boston, MA",3.0,1.5,4,20,1,0,0,1,995,114,387
1720000,"Downtown, Boston, MA",3.0,2.5,1,23,2,2,2,6,866,108,330
318400,"Downtown, Boston, MA",1.0,1.0,3,23,2,1,0,3,900,109,350
588000,"Downtown, Boston, MA",4.0,3.0,4,20,2,1,0,3,995,114,387
624000,"Downtown, Boston, MA",4.0,1.0,5,20,2,1,0,3,977,107,376
432000,"Downtown, Boston, MA",1.0,1.0,1,23,2,2,2,6,862,110,327
400000,"Downtown, Boston, MA",1.0,1.0,1,23,2,2,2,6,862,110,327
640000,"Downtown, Boston, MA",2.0,2.0,2,23,2,1,1,4,897,112,346
440000,"Downtown, Boston, MA",1.0,1.0,3,25,3,2,2,7,900,109,350
440000,"Downtown, Boston, MA",1.0,1.0,1,23,2,2,2,6,866,108,330
704000,"Downtown, Boston, MA",1.0,1.5,1,42,2,1,1,4,908,110,360
448000,"Downtown, Boston, MA",1.0,1.0,1,23,2,2,2,6,892,111,347
512000,"Downtown, Boston, MA",1.0,1.0,2,23,3,2,2,7,884,107,348
480000,"Downtown, Boston, MA",1.0,1.0,1,23,2,2,2,6,892,111,347
476000,"Downtown, Boston, MA",1.0,1.0,1,23,2,2,2,6,866,108,330
496000,"Downtown, Boston, MA",1.0,1.0,1,23,2,2,2,6,866,108,330
480000,"Downtown, Boston, MA",1.0,1.0,1,23,2,2,2,6,866,108,330
704000,"Downtown, Boston, MA",1.0,1.5,4,20,3,0,0,3,1005,115,391
512000,"Downtown, Boston, MA",1.0,1.0,2,23,3,2,2,7,884,107,348
512000,"Downtown, Boston, MA",1.0,1.0,1,23,2,2,2,6,866,108,330
1104000,"Downtown, Boston, MA",4.0,3.0,1,23,2,2,2,6,866,108,330
1040000,"Downtown, Boston, MA",2.0,2.0,4,20,3,0,0,3,1005,115,391
1400000,"Downtown, Boston, MA",2.0,2.5,2,23,3,2,2,7,885,109,343
688000,"Downtown, Boston, MA",2.0,2.0,4,25,3,2,2,7,871,107,341
680000,"Downtown, Boston, MA",2.0,2.0,4,25,2,1,0,3,900,109,350
688000,"Downtown, Boston, MA",2.0,2.0,4,25,3,2,2,7,871,107,341
592000,"Downtown, Boston, MA",1.0,1.0,4,25,2,1,0,3,900,109,350
1520000,"Downtown, Boston, MA",2.0,2.0,2,23,3,2,2,7,884,107,348
880000,"Downtown, Boston, MA",2.0,2.0,4,20,3,0,0,3,1005,115,391
960000,"Downtown, Boston, MA",2.0,2.0,4,20,3,0,0,3,1005,115,391
1360000,"Downtown, Boston, MA",2.0,2.0,4,25,3,2,2,7,871,107,341
1344000,"Downtown, Boston, MA",2.0,2.0,1,23,1,1,1,3,864,109,329
600000,"Downtown, Boston, MA",1.0,1.0,2,23,3,2,2,7,885,109,343
736000,"Downtown, Boston, MA",2.0,2.0,4,20,3,0,0,3,1005,115,391
3840000,"Downtown, Boston, MA",3.0,3.5,2,23,3,2,2,7,885,109,343
1600000,"Downtown, Boston, MA",1.0,2.0,1,23,2,2,2,6,866,108,330
1600000,"Downtown, Boston, MA",1.0,2.0,1,23,2,2,2,6,866,108,330
1472000,"Downtown, Boston, MA",2.0,2.0,1,42,2,1,1,4,908,110,360
1600000,"Downtown, Boston, MA",1.0,2.0,1,23,2,2,2,6,866,108,330
1360000,"Downtown, Boston, MA",2.0,2.5,1,42,2,1,1,4,908,110,360
287200,"Chinatown, Boston, MA",1.0,1.0,4,18,4,1,1,6,1075,132,417
336000,"Chinatown, Boston, MA",1.0,1.0,5,18,4,1,1,6,1090,133,415
319200,"Chinatown, Boston, MA",1.0,1.0,2,18,1,1,1,3,1088,148,419
400000,"Chinatown, Boston, MA",1.0,1.0,5,18,6,1,1,8,1096,133,415
638400,"Chinatown, Boston, MA",2.0,2.0,1,18,1,1,1,3,1090,136,421
864000,"Chinatown, Boston, MA",2.0,2.0,5,18,4,1,1,6,1093,136,416
1200000,"Chinatown, Boston, MA",2.0,2.5,5,18,6,1,1,8,1090,133,415
785840,"Chinatown, Boston, MA",3.0,3.0,4,18,2,1,1,4,1061,135,414
560000,"Chinatown, Boston, MA",1.0,1.0,5,18,4,1,1,6,1093,136,416
655920,"Chinatown, Boston, MA",2.0,2.0,4,28,3,1,1,5,1095,135,418
412000,"Chinatown, Boston, MA",1.0,1.0,4,28,4,1,1,6,1110,137,421
744960,"Chinatown, Boston, MA",2.0,2.0,4,18,4,1,1,6,1075,132,417
400000,"Chinatown, Boston, MA",2.0,1.0,2,18,1,1,1,3,1087,140,421
400000,"Chinatown, Boston, MA",2.0,1.0,2,18,1,1,1,3,1087,140,421
272000,"Chinatown, Boston, MA",1.0,1.0,3,18,1,1,1,3,1049,136,410
392000,"Chinatown, Boston, MA",2.0,1.0,3,18,2,1,1,4,1078,136,422
352000,"Chinatown, Boston, MA",2.0,1.0,3,18,1,1,1,3,1060,135,414
484000,"Chinatown, Boston, MA",2.0,1.0,4,18,2,1,1,4,1049,135,410
456000,"Chinatown, Boston, MA",2.0,1.0,2,18,1,1,1,3,1087,140,421
624000,"Chinatown, Boston, MA",3.0,1.5,2,18,1,1,1,3,1087,144,414
512000,"Chinatown, Boston, MA",2.0,1.0,3,18,2,1,1,4,1078,136,422
448000,"Chinatown, Boston, MA",2.0,1.0,1,18,1,1,1,3,1097,146,423
368000,"Chinatown, Boston, MA",1.0,1.0,2,18,1,1,1,3,1087,140,421
480000,"Chinatown, Boston, MA",2.0,1.0,2,18,1,1,1,3,1092,139,426
400000,"Chinatown, Boston, MA",1.0,1.0,5,18,6,1,1,8,1090,133,415
351200,"Chinatown, Boston, MA",1.0,1.0,2,18,1,1,1,3,1087,140,421
408000,"Chinatown, Boston, MA",1.0,1.0,5,18,6,1,1,8,1090,133,415
432000,"Chinatown, Boston, MA",1.0,1.0,5,18,6,1,1,8,1090,133,415
463200,"Chinatown, Boston, MA",1.0,1.0,5,18,6,1,1,8,1090,133,415
736000,"Chinatown, Boston, MA",2.0,2.0,5,18,6,1,1,8,1096,133,415
616000,"Chinatown, Boston, MA",1.0,2.0,5,18,4,1,1,6,1093,136,416
696000,"Chinatown, Boston, MA",1.0,1.0,4,18,4,1,1,6,1079,136,413
800000,"Chinatown, Boston, MA",2.0,2.0,5,18,6,1,1,8,1090,133,415
768000,"Chinatown, Boston, MA",2.0,2.0,5,18,6,1,1,8,1096,133,415
992000,"Chinatown, Boston, MA",2.0,2.0,4,18,4,1,1,6,1079,136,413
800000,"Chinatown, Boston, MA",2.0,2.0,4,18,4,1,1,6,1079,136,413
1056000,"Chinatown, Boston, MA",2.0,2.5,5,18,6,1,1,8,1090,133,415
640000,"Chinatown, Boston, MA",1.0,1.0,5,18,6,1,1,8,1090,133,415
3840000,"Chinatown, Boston, MA",3.0,3.5,4,18,4,1,1,6,1093,136,416
2400000,"Chinatown, Boston, MA",3.0,4.5,5,18,6,1,1,8,1090,133,415
528000,"Chinatown, Boston, MA",3.0,1.0,3,18,2,1,1,4,1078,136,422
384000,"Chinatown, Boston, MA",2.0,1.0,4,18,2,1,1,4,1028,133,400
352000,"Chinatown, Boston, MA",2.0,1.0,1,18,1,1,1,3,1097,146,423
384000,"Chinatown, Boston, MA",2.0,1.0,3,18,2,1,1,4,1078,136,422
400000,"Chinatown, Boston, MA",2.0,1.0,4,18,2,1,1,4,1060,135,414
320000,"Chinatown, Boston, MA",1.0,1.0,1,18,1,1,1,3,1097,146,423
320000,"Chinatown, Boston, MA",1.0,1.0,1,18,1,1,1,3,1097,146,423
304000,"Chinatown, Boston, MA",1.0,1.0,2,18,1,1,1,3,1087,140,421
464000,"Chinatown, Boston, MA",2.0,1.0,4,18,2,1,1,4,1049,135,410
720000,"Chinatown, Boston, MA",3.0,2.0,1,18,1,1,1,3,1097,146,423
320000,"Chinatown, Boston, MA",1.0,1.0,1,18,1,1,1,3,1097,146,423
479200,"Chinatown, Boston, MA",2.0,1.0,2,18,1,1,1,3,1087,140,421
336000,"Chinatown, Boston, MA",1.0,1.0,5,18,4,1,1,6,1090,133,415
464000,"Chinatown, Boston, MA",2.0,2.0,4,18,2,1,1,4,1049,135,410
384000,"Chinatown, Boston, MA",1.0,1.0,4,18,2,1,1,4,1049,135,410
360000,"Chinatown, Boston, MA",1.0,1.0,4,18,2,1,1,4,1028,133,400
464000,"Chinatown, Boston, MA",2.0,2.0,4,18,2,1,1,4,1049,135,410
496000,"Chinatown, Boston, MA",2.0,1.5,4,18,2,1,1,4,1049,135,410
400000,"Chinatown, Boston, MA",1.0,1.0,5,18,6,1,1,8,1090,133,415
720000,"Chinatown, Boston, MA",4.0,2.0,2,18,1,1,1,3,1093,147,423
408000,"Chinatown, Boston, MA",1.0,1.0,5,18,6,1,1,8,1090,133,415
424000,"Chinatown, Boston, MA",1.0,1.0,5,18,6,1,1,8,1096,133,415
736000,"Chinatown, Boston, MA",4.0,2.0,1,18,1,1,1,3,1097,146,423
432000,"Chinatown, Boston, MA",1.0,1.0,5,18,6,1,1,8,1096,133,415
432000,"Chinatown, Boston, MA",1.0,1.0,5,18,6,1,1,8,1090,133,415
464000,"Chinatown, Boston, MA",1.0,1.0,5,18,6,1,1,8,1090,133,415
1160000,"Chinatown, Boston, MA",3.0,3.0,4,18,4,1,1,6,1079,136,413
448000,"Chinatown, Boston, MA",1.0,1.0,5,18,6,1,1,8,1096,133,415
1119200,"Chinatown, Boston, MA",3.0,2.0,4,18,4,1,1,6,1079,136,413
832000,"Chinatown, Boston, MA",2.0,3.0,5,18,4,1,1,6,1093,136,416
832000,"Chinatown, Boston, MA",2.0,3.0,5,18,4,1,1,6,1093,136,416
536000,"Chinatown, Boston, MA",1.0,1.0,5,18,4,1,1,6,1093,136,416
512000,"Chinatown, Boston, MA",1.0,1.0,5,18,6,1,1,8,1090,133,415
1016000,"Chinatown, Boston, MA",3.0,2.0,4,18,4,1,1,6,1079,136,413
1112000,"Chinatown, Boston, MA",3.0,2.0,4,18,4,1,1,6,1079,136,413
1119200,"Chinatown, Boston, MA",3.0,2.0,4,18,4,1,1,6,1079,136,413
640000,"Chinatown, Boston, MA",1.0,1.0,4,18,4,1,1,6,1079,136,413
616000,"Chinatown, Boston, MA",1.0,1.0,4,18,4,1,1,6,1079,136,413
624000,"Chinatown, Boston, MA",1.0,1.0,4,18,4,1,1,6,1079,136,413
928000,"Chinatown, Boston, MA",2.0,2.0,4,18,4,1,1,6,1079,136,413
656000,"Chinatown, Boston, MA",1.0,1.5,4,18,4,1,1,6,1079,136,413
1200000,"Chinatown, Boston, MA",2.0,2.5,5,18,5,1,1,7,1074,126,407
1320000,"Chinatown, Boston, MA",3.0,3.0,4,18,4,1,1,6,1079,136,413
640000,"Chinatown, Boston, MA",1.0,1.5,4,18,4,1,1,6,1079,136,413
864000,"Chinatown, Boston, MA",2.0,2.0,4,18,4,1,1,6,1079,136,413
864000,"Chinatown, Boston, MA",2.0,2.0,4,18,4,1,1,6,1079,136,413
832000,"Chinatown, Boston, MA",2.0,2.0,5,18,6,1,1,8,1090,133,415
799200,"Chinatown, Boston, MA",2.0,2.0,5,18,6,1,1,8,1090,133,415
800000,"Chinatown, Boston, MA",2.0,2.0,4,18,4,1,1,6,1079,136,413
800000,"Chinatown, Boston, MA",2.0,2.0,5,18,6,1,1,8,1090,133,415
800000,"Chinatown, Boston, MA",2.0,2.0,4,18,4,1,1,6,1079,136,413
640000,"Chinatown, Boston, MA",1.0,1.5,5,18,6,1,1,8,1090,133,415
640000,"Chinatown, Boston, MA",1.0,1.0,4,18,4,1,1,6,1079,136,413
640000,"Chinatown, Boston, MA",1.0,1.0,4,18,4,1,1,6,1079,136,413
632000,"Chinatown, Boston, MA",1.0,1.0,4,18,4,1,1,6,1079,136,413
640000,"Chinatown, Boston, MA",1.0,1.0,4,18,4,1,1,6,1079,136,413
616000,"Chinatown, Boston, MA",1.0,1.0,4,18,4,1,1,6,1079,136,413
928000,"Chinatown, Boston, MA",2.0,2.0,4,18,4,1,1,6,1079,136,413
1040000,"Chinatown, Boston, MA",2.0,2.5,5,18,6,1,1,8,1090,133,415
1032000,"Chinatown, Boston, MA",2.0,2.0,4,18,4,1,1,6,1079,136,413
1200000,"Chinatown, Boston, MA",2.0,2.0,5,18,6,1,1,8,1096,133,415
640000,"Chinatown, Boston, MA",1.0,2.0,5,18,4,1,1,6,1093,136,416
640000,"Chinatown, Boston, MA",1.0,1.0,4,18,4,1,1,6,1079,136,413
1264000,"Chinatown, Boston, MA",2.0,2.5,4,18,4,1,1,6,1093,136,416
960000,"Chinatown, Boston, MA",2.0,2.0,4,18,4,1,1,6,1079,136,413
880000,"Chinatown, Boston, MA",2.0,2.0,4,18,4,1,1,6,1093,136,416
920000,"Chinatown, Boston, MA",2.0,2.0,4,18,4,1,1,6,1093,136,416
352000,"Chinatown, Boston, MA",1.0,1.0,2,18,1,1,1,3,1087,140,421
4800000,"Chinatown, Boston, MA",3.0,3.5,4,18,4,1,1,6,1093,136,416
2720000,"Chinatown, Boston, MA",3.0,3.5,4,18,4,1,1,6,1079,136,413
442000,"Chinatown, Boston, MA",2.0,2.0,4,28,4,1,1,6,1110,137,421
572000,"Chinatown, Boston, MA",3.0,2.0,1,18,1,1,1,3,1090,136,421
418000,"Chinatown, Boston, MA",2.0,1.0,4,18,2,1,1,4,1028,133,400
332000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1058,120,400
392000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1044,117,383
424000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1013,118,375
468000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1044,117,383
404000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1027,116,381
416000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1049,121,395
415200,"Beacon Hill, Boston, MA",2.0,1.0,3,21,7,0,0,7,1043,123,391
448000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1013,118,375
420000,"Beacon Hill, Boston, MA",2.0,1.0,1,21,7,0,0,7,1074,127,410
448000,"Beacon Hill, Boston, MA",2.0,1.0,3,20,5,0,1,6,1105,126,421
440000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,7,0,0,7,1039,125,387
431200,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1022,121,377
336000,"Beacon Hill, Boston, MA",1.0,1.0,1,21,8,0,0,8,1061,124,399
616800,"Beacon Hill, Boston, MA",3.0,1.0,1,21,8,0,0,8,1061,124,399
336000,"Beacon Hill, Boston, MA",1.0,1.0,2,21,7,0,0,7,1087,126,417
304000,"Beacon Hill, Boston, MA",1.0,1.0,4,21,7,0,0,7,1044,117,383
456000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,7,0,0,7,1039,125,387
472000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1039,125,387
472000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,7,0,0,7,1039,125,387
463200,"Beacon Hill, Boston, MA",2.0,1.0,2,21,7,0,0,7,1087,126,417
456000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,7,0,0,7,1039,125,387
472000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1013,118,375
456000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,7,0,0,7,1039,125,387
472000,"Beacon Hill, Boston, MA",2.0,1.0,2,21,7,0,0,7,1069,126,393
335200,"Beacon Hill, Boston, MA",1.0,1.0,1,21,8,0,0,8,1061,124,399
352000,"Beacon Hill, Boston, MA",1.0,1.0,1,21,8,0,0,8,1061,124,399
488000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1049,121,395
500000,"Beacon Hill, Boston, MA",2.0,1.0,1,21,7,0,0,7,1074,127,410
492000,"Beacon Hill, Boston, MA",2.0,1.0,1,21,7,0,0,7,1074,127,410
568000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1044,117,383
495200,"Beacon Hill, Boston, MA",2.0,1.0,2,21,7,0,0,7,1087,126,417
480000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1044,117,383
479200,"Beacon Hill, Boston, MA",2.0,1.0,2,21,7,0,0,7,1087,126,417
360000,"Beacon Hill, Boston, MA",1.0,1.0,1,21,8,0,0,8,1074,127,410
368000,"Beacon Hill, Boston, MA",1.0,1.0,3,21,6,0,0,6,1069,126,395
380000,"Beacon Hill, Boston, MA",1.0,1.0,3,21,6,0,0,6,1069,126,395
446400,"Beacon Hill, Boston, MA",1.0,1.0,1,21,7,0,0,7,1067,125,405
368000,"Beacon Hill, Boston, MA",1.0,1.0,1,21,7,0,0,7,1061,124,399
351200,"Beacon Hill, Boston, MA",1.0,1.0,1,21,8,0,0,8,1074,127,410
368000,"Beacon Hill, Boston, MA",1.0,1.0,1,21,6,0,0,6,1058,120,400
528000,"Beacon Hill, Boston, MA",2.0,1.0,1,21,8,0,0,8,1061,124,399
368000,"Beacon Hill, Boston, MA",1.0,1.0,1,21,6,0,0,6,1058,120,400
400000,"Beacon Hill, Boston, MA",2.0,1.0,1,21,7,0,0,7,1074,127,410
508000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,6,0,0,6,1070,127,404
512000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,5,0,1,6,1112,129,425
504000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,7,0,0,7,1069,126,395
512000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,7,0,0,7,1039,125,387
384000,"Beacon Hill, Boston, MA",1.0,1.0,2,20,3,0,0,3,1025,116,388
383200,"Beacon Hill, Boston, MA",1.0,1.0,2,21,7,0,0,7,1087,126,417
400000,"Beacon Hill, Boston, MA",1.0,1.0,1,21,8,0,0,8,1061,124,399
400000,"Beacon Hill, Boston, MA",1.0,1.0,3,21,6,0,0,6,1069,126,395
400000,"Beacon Hill, Boston, MA",1.0,1.0,3,21,7,0,0,7,1049,121,395
495200,"Beacon Hill, Boston, MA",2.0,1.0,2,21,7,0,0,7,1087,126,417
367200,"Beacon Hill, Boston, MA",1.0,1.0,2,21,7,0,0,7,1087,126,417
472000,"Beacon Hill, Boston, MA",2.0,2.0,4,21,7,0,0,7,1044,117,383
720000,"Beacon Hill, Boston, MA",3.0,1.0,1,21,7,0,0,7,1067,125,405
412000,"Beacon Hill, Boston, MA",1.0,1.0,4,21,7,0,0,7,1044,117,383
512000,"Beacon Hill, Boston, MA",2.0,1.0,2,21,7,0,0,7,1036,126,388
400000,"Beacon Hill, Boston, MA",1.0,1.0,2,21,7,0,0,7,1065,128,404
464000,"Beacon Hill, Boston, MA",2.0,1.0,1,21,7,0,0,7,1049,121,395
544000,"Beacon Hill, Boston, MA",2.0,1.0,1,21,8,0,0,8,1061,124,399
544000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,998,113,368
592000,"Beacon Hill, Boston, MA",2.0,1.0,1,21,8,0,0,8,1061,124,399
432000,"Beacon Hill, Boston, MA",1.0,1.0,2,21,5,0,1,6,1091,130,404
480000,"Beacon Hill, Boston, MA",1.0,1.0,2,21,7,0,0,7,1070,127,404
552000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1044,117,383
560000,"Beacon Hill, Boston, MA",2.0,2.0,2,21,5,0,1,6,1112,129,425
