Sale,Area,Bed,Bath,Crime_Rate,Car_Commute_Percentage,Elemenatary_School,Middle_School,High_School,Total_School,Restaurant,Grocery,Nightlife,Median Household Income by Area,Median Age by Area,Total Population by Area,Occupied by Area,Vacant by Area,Work Commute Short by Area,Work Commute Average by Area,Work Commute Long by Area,Compare Median Sale Price
399200,Mission Hill,2.0,1.0,1,21,7,7,7,21,319,34,64,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
399200,Mission Hill,2.0,1.0,1,21,7,7,7,21,325,34,62,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
584000,Mission Hill,4.0,1.0,1,23,10,9,9,28,326,45,68,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
287200,Mission Hill,1.0,1.0,1,21,7,7,7,21,319,34,64,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
287200,Mission Hill,1.0,1.0,1,21,9,8,8,25,294,33,54,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
287200,Mission Hill,1.0,1.0,1,21,7,7,7,21,325,34,62,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
680000,Mission Hill,4.0,1.0,2,23,7,7,7,21,398,46,89,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
656000,Mission Hill,4.0,1.0,1,23,11,11,11,33,378,44,83,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
576000,Mission Hill,4.0,2.0,1,23,8,7,7,22,391,46,90,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
576000,Mission Hill,4.0,2.0,3,23,6,6,6,18,371,46,83,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
384000,Mission Hill,2.0,1.0,3,23,8,9,9,26,381,42,86,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
384000,Mission Hill,2.0,1.0,3,23,8,7,7,22,406,45,95,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
384000,Mission Hill,2.0,1.0,3,23,8,9,9,26,381,42,86,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
384000,Mission Hill,2.0,1.0,1,23,10,8,8,26,305,43,57,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
287200,Mission Hill,1.0,1.0,1,21,7,7,7,21,319,34,64,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
544000,Mission Hill,4.0,1.5,2,23,12,11,11,34,291,40,46,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
392000,Mission Hill,2.0,1.0,2,21,9,8,8,25,298,34,59,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
464000,Mission Hill,3.0,1.0,2,23,6,6,6,18,406,45,95,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
516000,Mission Hill,3.0,2.0,2,21,7,8,8,23,339,35,70,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
848000,Mission Hill,4.0,2.0,2,23,8,7,7,22,406,45,95,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
431200,Mission Hill,2.0,1.0,1,21,9,8,8,25,294,33,54,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
304000,Mission Hill,1.0,1.0,3,23,8,9,9,26,381,42,86,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
303200,Mission Hill,1.0,1.0,1,21,7,7,7,21,319,34,64,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
320000,Mission Hill,1.0,1.0,3,23,8,9,9,26,381,42,86,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
392000,Mission Hill,2.0,1.0,1,23,11,11,11,33,378,44,83,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
624000,Mission Hill,4.0,1.5,1,23,9,9,9,27,339,39,70,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
584000,Mission Hill,4.0,1.0,3,23,6,6,6,18,406,45,95,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
144000,Mission Hill,5.0,2.0,1,23,10,9,9,28,326,45,68,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
496000,Mission Hill,3.0,2.0,2,23,8,7,7,22,388,47,91,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
672000,Mission Hill,4.0,1.0,1,23,8,8,8,24,346,46,80,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
880000,Mission Hill,5.0,2.0,1,23,10,9,9,28,343,43,72,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
416000,Mission Hill,2.0,1.0,2,23,6,7,7,20,398,46,89,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
432000,Mission Hill,2.0,1.0,3,23,8,9,9,26,381,42,86,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
431200,Mission Hill,2.0,1.0,2,23,7,8,8,23,423,45,96,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
424000,Mission Hill,2.0,1.0,2,23,9,10,10,29,383,44,88,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
496000,Mission Hill,3.0,1.5,2,23,6,7,7,20,398,46,89,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
480000,Mission Hill,3.0,1.0,1,23,10,9,9,28,343,45,76,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
800000,Mission Hill,5.0,2.0,1,23,10,9,9,28,343,43,72,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
928000,Mission Hill,5.0,2.0,2,23,7,8,8,23,339,35,70,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
720000,Mission Hill,4.0,1.0,1,23,8,7,7,22,346,46,80,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
752000,Mission Hill,5.0,2.0,3,23,8,6,6,20,388,47,91,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
792000,Mission Hill,5.0,2.0,3,23,8,6,6,20,388,47,91,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
960000,Mission Hill,5.0,2.5,2,21,9,9,9,27,339,39,70,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
559840,Mission Hill,3.0,1.0,2,23,6,7,7,20,398,46,89,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
552000,Mission Hill,3.0,1.0,1,23,10,9,9,28,345,47,77,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
552000,Mission Hill,3.0,1.0,1,23,11,11,11,33,378,44,83,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
671200,Mission Hill,3.0,1.0,1,21,9,8,8,25,298,34,59,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
568000,Mission Hill,3.0,1.0,2,23,7,7,7,21,398,46,89,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
344000,Mission Hill,1.0,1.0,3,23,8,9,9,26,381,42,86,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
352000,Mission Hill,1.0,1.0,3,23,8,9,9,26,381,42,86,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
880000,Mission Hill,7.0,2.0,1,23,9,9,9,27,305,39,61,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
528000,Mission Hill,3.0,1.0,1,23,9,8,8,25,329,44,71,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
528000,Mission Hill,3.0,1.0,1,23,9,8,8,25,329,44,71,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
528000,Mission Hill,3.0,1.0,1,23,9,8,8,25,329,44,71,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
528000,Mission Hill,3.0,1.0,1,23,9,9,9,27,339,39,70,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
528000,Mission Hill,3.0,1.0,1,23,10,9,9,28,326,45,68,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
704000,Mission Hill,4.0,1.0,1,23,11,10,10,31,343,43,76,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
423200,Mission Hill,2.0,1.0,2,23,7,7,7,21,447,46,108,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
896000,Mission Hill,5.0,2.0,2,23,7,8,8,23,339,35,70,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
688000,Mission Hill,4.0,2.0,3,23,6,5,5,16,388,47,91,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
672000,Mission Hill,4.0,2.0,2,21,7,8,8,23,339,35,70,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
671200,Mission Hill,4.0,2.0,1,21,9,8,8,25,298,34,59,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
672000,Mission Hill,4.0,2.0,2,23,11,9,9,29,276,41,42,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
671200,Mission Hill,4.0,2.0,1,21,9,8,8,25,298,34,59,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
608000,Mission Hill,3.0,1.0,1,23,8,6,6,20,337,46,76,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
672000,Mission Hill,3.0,1.0,1,23,11,10,10,31,343,43,76,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
416000,Mission Hill,2.0,1.0,3,21,8,9,9,26,381,42,86,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
424000,Mission Hill,2.0,1.0,1,23,9,9,9,27,312,36,64,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
671200,Mission Hill,4.0,2.0,1,21,9,8,8,25,298,34,59,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
528000,Mission Hill,3.0,1.0,1,23,9,9,9,27,319,40,63,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
816000,Mission Hill,5.0,2.0,1,23,8,6,6,20,338,46,77,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
880000,Mission Hill,5.0,2.0,2,23,11,11,11,33,378,44,83,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
752000,Mission Hill,4.0,2.0,2,23,7,8,8,23,423,45,96,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
624000,Mission Hill,3.0,2.0,2,23,6,6,6,18,420,46,101,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
544000,Mission Hill,3.0,1.0,2,23,9,10,10,29,383,44,88,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
456000,Mission Hill,2.0,1.0,1,23,9,9,9,27,312,36,64,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
472000,Mission Hill,2.0,1.0,1,23,9,9,9,27,312,36,64,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
672000,Mission Hill,4.0,2.0,1,23,10,10,10,30,343,45,76,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
784000,Mission Hill,4.0,2.0,2,23,6,7,7,20,420,46,101,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
447200,Mission Hill,2.0,1.0,2,23,7,8,8,23,423,45,96,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
472000,Mission Hill,2.0,1.0,1,23,9,9,9,27,312,36,64,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
560000,Mission Hill,2.0,1.0,1,23,8,7,7,22,406,45,95,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
880000,Mission Hill,5.0,1.0,1,23,10,9,9,28,343,43,72,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
456000,Mission Hill,2.0,1.0,1,23,9,9,9,27,312,36,64,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
464000,Mission Hill,2.0,1.0,1,23,9,9,9,27,312,36,64,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
479200,Mission Hill,2.0,1.0,2,23,7,8,8,23,423,45,96,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
640000,Mission Hill,2.0,1.0,2,23,7,8,8,23,423,45,96,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
640000,Mission Hill,4.0,2.0,1,23,9,7,7,23,312,44,63,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
543200,Mission Hill,3.0,2.0,2,23,8,7,7,22,394,45,92,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
752000,Mission Hill,3.0,2.0,2,23,11,9,9,29,281,42,41,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
976000,Mission Hill,5.0,2.0,2,23,7,8,8,23,423,45,96,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
464000,Mission Hill,2.0,2.0,3,23,6,7,7,20,416,48,99,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
415200,Mission Hill,1.0,1.0,1,23,11,9,9,29,279,43,45,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
480000,Mission Hill,2.0,1.0,1,23,7,6,6,19,391,46,90,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
960000,Mission Hill,7.0,3.0,1,23,9,9,9,27,305,39,61,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
560000,Mission Hill,1.0,1.0,1,23,9,7,7,23,344,48,79,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
528000,Mission Hill,2.0,2.0,1,23,11,9,9,29,279,43,45,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
800000,Mission Hill,3.0,2.0,2,23,6,7,7,20,420,46,101,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
400000,Mission Hill,1.0,1.0,2,23,6,6,6,18,406,45,95,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
400000,Mission Hill,1.0,1.0,1,23,6,7,7,20,411,48,98,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
464000,Mission Hill,1.0,1.0,1,23,8,7,7,22,406,45,95,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
448000,Mission Hill,1.0,1.0,2,23,6,6,6,18,406,45,95,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
448000,Mission Hill,1.0,1.0,1,23,6,7,7,20,411,48,98,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
440000,Mission Hill,1.0,1.0,1,23,6,7,7,20,411,48,98,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
424000,Mission Hill,1.0,1.0,1,23,6,7,7,20,411,48,98,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
432000,Mission Hill,1.0,1.0,1,23,6,7,7,20,411,48,98,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
416000,Mission Hill,1.0,1.0,1,23,6,7,7,20,411,48,98,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
416000,Mission Hill,1.0,1.0,1,23,6,7,7,20,411,48,98,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
416000,Mission Hill,1.0,1.0,1,23,6,7,7,20,411,48,98,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
472000,Mission Hill,1.0,1.0,2,23,6,6,6,18,406,45,95,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
472000,Mission Hill,1.0,1.0,2,23,6,6,6,18,406,45,95,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
480000,Mission Hill,1.0,1.0,1,23,6,7,7,20,411,48,98,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
1152000,Mission Hill,6.0,2.0,1,23,8,6,6,20,316,42,66,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,1
148800,Mission Hill,1.0,0.0,1,23,10,9,9,28,345,47,77,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
160000,Mission Hill,1.0,0.0,2,23,6,7,7,20,398,46,89,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
160000,Mission Hill,1.0,0.0,1,23,8,7,7,22,391,46,90,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
160000,Mission Hill,1.0,0.0,1,23,8,7,7,22,391,46,90,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
160000,Mission Hill,1.0,0.0,2,23,9,9,9,27,339,39,70,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
160000,Mission Hill,1.0,0.0,2,23,9,9,9,27,339,39,70,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
160000,Mission Hill,1.0,0.0,2,23,9,9,9,27,339,39,70,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
160000,Mission Hill,1.0,0.0,2,23,9,9,9,27,339,39,70,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
180000,Mission Hill,1.0,0.0,1,23,10,9,9,28,343,43,72,55934.5,26.7,15168,6359,363,8170.0,79385.0,49425.0,0
368000,Roxbury,3.0,1.0,2,55,5,3,0,8,198,47,25,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
359200,Roxbury,3.0,1.0,2,55,6,1,0,7,192,47,25,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
400000,Roxbury,3.0,1.0,4,53,5,1,1,7,220,55,29,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
384000,Roxbury,3.0,1.0,1,53,5,5,5,15,340,50,59,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
368000,Roxbury,3.0,1.0,2,55,5,3,0,8,198,47,25,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
432000,Roxbury,3.0,1.0,1,53,7,4,4,15,295,53,47,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
431200,Roxbury,3.0,1.0,1,53,11,5,5,21,178,42,27,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
431200,Roxbury,3.0,1.0,1,53,11,5,5,21,178,42,27,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
431200,Roxbury,3.0,1.0,1,53,11,5,5,21,178,42,27,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
432000,Roxbury,3.0,1.0,1,53,5,4,4,13,232,38,30,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
464000,Roxbury,4.0,1.0,2,53,4,5,5,14,386,50,88,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
448000,Roxbury,3.0,1.0,4,53,8,3,3,14,260,61,45,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
447200,Roxbury,3.0,1.0,1,53,1,1,1,3,162,39,24,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
447200,Roxbury,3.0,1.0,1,53,10,4,4,18,162,39,24,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
416000,Roxbury,3.0,1.0,3,55,8,2,2,12,210,47,24,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
408000,Roxbury,3.0,1.0,2,55,5,3,0,8,198,47,25,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
440000,Roxbury,3.0,1.0,1,53,7,4,4,15,295,53,47,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
512000,Roxbury,4.0,1.0,1,53,5,5,5,15,340,50,59,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
512000,Roxbury,4.0,1.0,1,53,5,5,5,15,340,50,59,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
512000,Roxbury,4.0,1.0,1,53,5,5,5,15,340,50,59,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
528000,Roxbury,5.0,2.0,4,53,6,2,2,10,228,57,32,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
480000,Roxbury,4.0,1.0,2,53,4,5,5,14,386,50,88,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
352000,Roxbury,3.0,1.0,2,55,5,3,0,8,196,47,24,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
344000,Roxbury,2.0,1.0,1,53,4,4,4,12,240,38,36,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
304000,Roxbury,2.0,1.0,4,53,5,6,6,17,116,32,13,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
336000,Roxbury,2.0,1.0,1,53,10,3,3,16,198,39,28,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
640000,Roxbury,4.0,2.0,1,53,7,3,3,13,225,37,28,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
432000,Roxbury,3.0,2.0,5,53,5,2,2,9,239,58,41,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
448000,Roxbury,4.0,1.5,2,53,9,4,4,17,299,64,58,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
448000,Roxbury,4.0,1.0,2,53,7,6,6,19,179,31,23,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
479200,Roxbury,4.0,1.5,4,53,6,4,4,14,148,35,18,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
428000,Roxbury,4.0,1.0,2,53,9,3,3,15,177,42,24,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
447200,Roxbury,3.0,1.5,2,53,6,3,3,12,286,60,49,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
448000,Roxbury,3.0,2.5,2,53,8,4,4,16,244,57,35,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
448000,Roxbury,3.0,1.5,1,53,7,7,7,21,297,41,56,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
448000,Roxbury,3.0,1.5,2,53,4,5,5,14,386,50,88,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
632000,Roxbury,5.0,1.5,2,53,7,4,4,15,289,59,47,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
632000,Roxbury,5.0,2.0,2,53,7,4,4,15,289,59,47,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
632000,Roxbury,5.0,2.0,2,53,7,4,4,15,286,60,46,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
636000,Roxbury,5.0,1.5,2,53,7,4,4,15,286,60,46,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
368000,Roxbury,2.0,1.0,1,53,4,4,4,12,240,38,36,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
336000,Roxbury,2.0,1.0,3,53,3,5,5,13,104,33,13,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
592000,Roxbury,5.0,2.5,2,53,7,4,4,15,289,59,47,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
592000,Roxbury,5.0,1.5,2,53,9,1,1,11,244,60,37,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
271200,Roxbury,1.0,1.0,1,53,5,2,0,7,339,61,98,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
432000,Roxbury,3.0,1.0,3,53,4,4,4,12,155,31,18,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
480000,Roxbury,3.0,1.0,5,53,2,5,5,12,524,81,168,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
504000,Roxbury,3.0,1.0,1,53,10,3,3,16,223,43,36,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
320000,Roxbury,2.0,1.0,3,53,4,6,6,16,118,32,15,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
432000,Roxbury,3.0,1.0,3,54,6,3,3,12,129,28,13,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
576000,Roxbury,5.0,2.0,2,53,9,3,3,15,144,39,19,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
448000,Roxbury,3.0,1.0,2,53,8,3,3,14,151,39,23,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
296000,Roxbury,1.0,1.0,1,53,5,2,0,7,339,61,98,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
480000,Roxbury,3.0,1.0,5,53,2,5,5,12,524,81,168,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
400000,Roxbury,3.0,1.0,3,53,4,5,5,14,182,34,23,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
480000,Roxbury,3.0,1.0,1,53,7,4,4,15,295,53,47,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
472000,Roxbury,3.0,1.0,3,53,6,5,5,16,299,65,64,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
475200,Roxbury,3.0,1.0,1,53,7,7,7,21,317,41,56,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
475200,Roxbury,3.0,1.0,1,53,7,7,7,21,317,41,56,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
416000,Roxbury,3.0,1.0,3,53,4,1,0,5,126,27,13,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
655200,Roxbury,5.0,2.5,2,53,7,4,4,15,286,60,46,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
384000,Roxbury,3.0,1.5,5,54,3,2,0,5,104,22,11,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
560000,Roxbury,5.0,1.5,2,53,4,4,4,12,113,35,14,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
528000,Roxbury,4.0,2.0,2,53,8,4,4,16,244,57,35,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
480000,Roxbury,3.0,1.0,5,53,2,5,5,12,524,81,168,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
688000,Roxbury,4.0,2.5,2,53,6,6,6,18,317,41,56,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,1
664000,Roxbury,5.0,2.0,1,53,8,5,5,18,306,52,49,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
756000,Roxbury,5.0,2.0,1,53,10,3,3,16,198,39,28,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,1
592000,Roxbury,4.0,2.0,1,53,8,5,5,18,306,52,49,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
592000,Roxbury,4.0,2.0,1,53,8,5,5,18,306,52,49,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
392000,Roxbury,2.0,1.0,1,53,6,5,5,16,231,39,35,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
368000,Roxbury,2.0,1.0,2,53,4,5,5,14,157,32,17,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
399200,Roxbury,2.0,1.0,1,53,7,7,7,21,317,41,56,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
368000,Roxbury,2.0,1.0,3,53,4,5,5,14,182,34,23,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
384000,Roxbury,2.0,1.0,2,53,5,6,6,17,164,38,19,45737.24,34.7,54015,20475,1939,20140.0,199375.0,187470.0,0
